Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2018 2 2 23 -999 -999 847 -22.85 17.02 -999 77.1 5.64 141.6 11.1 -999 12.1 -999 -999 -18 -1.8 -999 -999 2.181 0 1.941 -999 -16.25 -16.37 -15.94 -15.6 -9.26 -11.37 -9.83 -7.4 2.56 3.23 -999 -999 -999 -999 -999 -999 128 12.38
2018 2 3 23 -999 -999 834 -16.4 23.47 -999 80.8 15.49 107 7.5 -999 6.8 -999 -999 -16.4 -2.3 -999 -999 2.085 0 1.56 -999 -16.26 -16.38 -15.98 -15.47 -9.31 -11.4 -9.88 -7.43 2.44 4.65 -999 -999 -999 -999 -999 -999 166 12.33
2018 2 4 23 -999 -999 833 -20.44 19.46 -999 80 10.51 167.6 9.4 -999 8.4 -999 -999 -10.8 -.3 -999 -999 2.149 0 1.941 -999 -15.92 -16.03 -15.58 -15.34 -9.36 -11.47 -9.92 -7.44 2.68 3.05 -999 -999 -999 -999 -999 -999 119 12.35
2018 2 5 23 -999 -999 855 -31.34 8.5 -999 72.7 5.75 142.5 27.1 -999 22.3 -999 -999 -22.5 -4 -999 -999 2.191 0 2.16 -999 -16.95 -17.18 -16.47 -15.32 -9.38 -11.51 -9.96 -7.46 2.55 3.28 -999 -999 -999 -999 -999 -999 133 12.72
2018 2 6 23 -999 -999 834 -22.97 16.91 -999 78.1 20.74 83.1 7.7 -999 7.6 -999 -999 -6.1 -1.1 -999 -999 2.147 0 1.622 -999 -17.52 -17.63 -17.03 -15.68 -9.36 -11.53 -10 -7.49 1.57 5.05 -999 -999 -999 -999 -999 -999 145 12.5
2018 2 7 23 -999 -999 837 -23.73 16.16 -999 77.5 5.97 190.2 11.4 -999 10.3 -999 -999 -10.8 -.4 -999 -999 2.21 0 2.002 -999 -16.87 -17.01 -16.42 -15.71 -9.43 -11.58 -10.04 -7.51 2.52 3.05 -999 -999 -999 -999 -999 -999 121 12.45
2018 2 8 23 -999 -999 849 -32.78 7.01 -999 71 6.28 116.8 12.8 -999 12.8 -999 -999 -13.4 -2.2 -999 -999 2.158 0 1.998 -999 -17.37 -17.62 -17.07 -15.75 -9.48 -11.62 -10.09 -7.53 2.7 3.07 -999 -999 -999 -999 -999 -999 123 12.46
2018 2 9 23 -999 -999 838 -31.17 8.63 -999 68.4 7.88 101.9 19 -999 19.9 -999 -999 -39.5 -5.1 -999 -999 2.181 0 1.861 -999 -17.91 -18.22 -17.71 -15.98 -9.52 -11.65 -10.11 -7.56 2.69 3.26 -999 -999 -999 -999 -999 -999 123 12.67
2018 2 10 23 -999 -999 844 -33.96 5.86 -999 69.5 5.62 109 27.3 -999 21.9 -999 -999 -28.8 -4 -999 -999 2.212 0 2.087 -999 -18.54 -18.86 -18.24 -16.26 -9.59 -11.7 -10.16 -7.58 2.44 2.99 -999 -999 -999 -999 -999 -999 132 12.79
2018 2 11 23 -999 -999 844 -33.6 6.18 -999 69.3 8.88 92.3 24.9 -999 19.6 -999 -999 -49.3 -5.6 -999 -999 2.214 0 1.964 -999 -19.29 -19.59 -18.97 -16.65 -9.68 -11.73 -10.19 -7.6 2.57 2.8 -999 -999 -999 -999 -999 -999 130 12.77
2018 2 12 23 -999 -999 846 -34.28 5.52 -999 69.9 7.65 91.5 23.4 -999 19.7 -999 -999 -15.7 -3.4 -999 -999 2.239 0 2.054 -999 -19.61 -19.88 -19.24 -17 -9.79 -11.77 -10.22 -7.62 2.66 3.16 -999 -999 -999 -999 -999 -999 128 12.76
2018 2 13 23 -999 -999 838 -34.42 5.37 -999 66.7 5.73 102.9 25.1 -999 18.1 -999 -999 -20 -6 -999 -999 2.18 0 1.849 -999 -20.23 -20.51 -19.84 -17.33 -9.95 -11.81 -10.27 -7.64 2.63 3.1 -999 -999 -999 -999 -999 -999 121 12.73
2018 2 14 23 -999 -999 838 -29.85 9.97 -999 70.3 2.79 134.4 23.3 -999 22.2 -999 -999 -14.9 -4.3 -999 -999 2.151 0 1.773 -999 -20.07 -20.28 -19.72 -17.62 -10.11 -11.88 -10.31 -7.67 2.59 3.05 -999 -999 -999 -999 -999 -999 127 12.77
2018 2 15 23 -999 -999 836 -22.5 17.32 -999 69.6 5.43 118.1 22 -999 19.3 -999 -999 -40 -9.1 -999 -999 2.13 0 1.751 -999 -19.56 -19.71 -19.24 -17.69 -10.28 -11.94 -10.34 -7.68 2.56 3.05 -999 -999 -999 -999 -999 -999 125 12.69
2018 2 16 23 -999 -999 843 -22.59 17.3 -999 76.7 .15 242.5 20.2 -999 17.7 -999 -999 -5.8 -2.6 -999 -999 2.12 0 1.913 -999 -18.9 -19 -18.59 -17.6 -10.43 -12 -10.38 -7.71 2.58 3.08 -999 -999 -999 -999 -999 -999 124 12.58
2018 2 17 23 -999 -999 847 -21.61 18.24 -999 73.3 4.4 102.3 23.6 -999 20.6 -999 -999 -19.7 -5.4 -999 -999 2.102 0 1.863 -999 -18.64 -18.76 -18.31 -17.42 -10.56 -12.08 -10.42 -7.73 2.46 2.98 -999 -999 -999 -999 -999 -999 126 12.56
2018 2 18 23 -999 -999 852 -18.07 21.82 -999 72.2 5.13 96.5 24.1 -999 21.4 -999 -999 -29.3 -7.5 -999 -999 2.094 0 1.931 -999 -17.97 -18.05 -17.66 -17.22 -10.65 -12.14 -10.47 -7.75 2.52 2.95 -999 -999 -999 -999 -999 -999 123 12.64
2018 2 19 23 -999 -999 845 -16.17 23.75 -999 77 9.26 122.1 25.2 -999 22.1 -999 -999 -12.3 -2.7 -999 -999 2.144 0 1.94 -999 -17.52 -17.57 -17.21 -16.98 -10.71 -12.23 -10.52 -7.77 3 3.3 -999 -999 -999 -999 -999 -999 123 12.63
